podCount,alpha,density,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,CUSTOM,CUSTOMusage
100,0.5,0.4,4,4,10.0,0.5,538162,0.457,576623,0.457,530035,0.457
100,0.5,0.4,4,4,10.0,1.0,536903,0.800,561771,0.800,500898,0.800
100,0.5,0.4,4,4,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,4,10.0,1.0,559948,0.800,546957,0.800,506914,0.800
100,0.5,0.4,4,4,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,4,10.0,1.0,485336,0.457,519805,0.457,450092,0.457
100,0.5,0.4,4,4,10.0,1.0,387806,0.800,390375,0.800,378409,0.800
100,0.5,0.4,4,4,10.0,1.0,387533,0.533,394406,0.533,344573,0.533
100,0.5,0.4,4,4,10.0,1.0,257137,0.781,283487,0.774,229597,0.775
100,0.5,0.4,4,4,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,4,10.0,1.0,508229,0.457,548068,0.457,485858,0.457
100,0.5,0.4,4,4,10.0,2.0,458706,0.800,506056,0.800,426669,0.800
100,0.5,0.4,4,4,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,4,10.0,2.0,474975,0.800,524925,0.800,408167,0.800
100,0.5,0.4,4,4,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,4,10.0,2.0,401085,0.457,428130,0.457,365798,0.457
100,0.5,0.4,4,4,10.0,2.0,305869,0.800,311052,0.800,296908,0.800
100,0.5,0.4,4,4,10.0,2.0,288464,0.533,295164,0.533,264864,0.533
100,0.5,0.4,4,4,10.0,2.0,231234,0.760,240730,0.761,181358,0.785
100,0.5,0.4,4,4,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,4,10.0,2.0,443869,0.457,444517,0.457,412470,0.457
100,0.5,0.4,4,8,0.5,0.1,326795,0.846,335501,0.853,310122,0.884
100,0.5,0.4,4,8,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,0.1,321989,0.819,369707,0.798,363857,0.822
100,0.5,0.4,4,8,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,0.1,265030,0.498,264803,0.504,273062,0.590
100,0.5,0.4,4,8,0.5,0.1,243971,0.843,252675,0.825,252504,0.901
100,0.5,0.4,4,8,0.5,0.1,277105,0.582,283721,0.576,261376,0.581
100,0.5,0.4,4,8,0.5,0.1,178724,0.822,198394,0.757,150679,0.823
100,0.5,0.4,4,8,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,0.1,296416,0.500,319694,0.480,283377,0.509
100,0.5,0.4,4,8,0.5,0.5,293230,0.876,306779,0.850,267538,0.904
100,0.5,0.4,4,8,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,0.5,344975,0.792,353410,0.796,307144,0.850
100,0.5,0.4,4,8,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,0.5,244683,0.470,244245,0.488,220272,0.506
100,0.5,0.4,4,8,0.5,0.5,208470,0.855,208956,0.869,193401,0.898
100,0.5,0.4,4,8,0.5,0.5,243486,0.586,250538,0.578,223490,0.586
100,0.5,0.4,4,8,0.5,0.5,164949,0.815,184280,0.750,146442,0.885
100,0.5,0.4,4,8,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,0.5,0.5,250457,0.489,279569,0.482,251569,0.507
