podCount,alpha,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,HWS-BJ,HWS-BJusage
500,0.8,4,4,0.5,1.0,19823,0.411,19298,0.413,19563,0.412
500,0.8,4,4,0.5,2.0,32814,0.317,35375,0.305,32026,0.328
500,0.8,4,4,0.5,2.0,30069,0.301,29767,0.308,27960,0.317
500,0.8,4,4,0.5,2.0,33515,0.334,33926,0.338,32541,0.353
500,0.8,4,4,0.5,2.0,27166,0.378,26596,0.393,23914,0.422
500,0.8,4,4,0.5,2.0,17570,0.365,18505,0.351,17313,0.378
500,0.8,4,4,0.5,2.0,26257,0.236,25217,0.244,24927,0.245
500,0.8,4,4,0.5,2.0,24542,0.307,25096,0.303,22843,0.317
500,0.8,4,4,0.5,2.0,18383,0.477,18522,0.470,17515,0.516
500,0.8,4,4,0.5,2.0,27972,0.337,27796,0.339,24688,0.366
500,0.8,4,4,0.5,2.0,16781,0.397,16520,0.402,15200,0.424
500,0.8,4,4,1.0,0.1,64718,0.228,70673,0.206,59127,0.248
500,0.8,4,4,1.0,0.1,63827,0.218,62441,0.223,61044,0.226
500,0.8,4,4,1.0,0.1,61682,0.236,62575,0.233,55958,0.262
500,0.8,4,4,1.0,0.1,60886,0.278,56618,0.289,52735,0.310
500,0.8,4,4,1.0,0.1,37462,0.258,38428,0.264,34764,0.290
500,0.8,4,4,1.0,0.1,63230,0.175,64533,0.166,54346,0.203
500,0.8,4,4,1.0,0.1,52550,0.220,53531,0.216,49863,0.230
500,0.8,4,4,1.0,0.1,37061,0.346,34939,0.361,34823,0.365
500,0.8,4,4,1.0,0.1,57099,0.242,56123,0.241,48910,0.274
500,0.8,4,4,1.0,0.1,35917,0.283,34842,0.290,33870,0.300
500,0.8,4,4,1.0,0.5,60249,0.215,61122,0.229,55298,0.243
500,0.8,4,4,1.0,0.5,59028,0.207,57615,0.218,52640,0.224
500,0.8,4,4,1.0,0.5,55827,0.246,56088,0.247,53136,0.252
500,0.8,4,4,1.0,0.5,49500,0.293,49892,0.290,47508,0.308
500,0.8,4,4,1.0,0.5,36020,0.251,35186,0.253,32326,0.273
500,0.8,4,4,1.0,0.5,54514,0.173,54283,0.173,52614,0.180
500,0.8,4,4,1.0,0.5,47321,0.217,51132,0.209,44378,0.231
500,0.8,4,4,1.0,0.5,35743,0.331,35425,0.327,32393,0.354
500,0.8,4,4,1.0,0.5,49957,0.251,50140,0.249,45248,0.263
500,0.8,4,4,1.0,0.5,32504,0.280,32792,0.276,29902,0.300
500,0.8,4,4,1.0,1.0,53466,0.235,54800,0.230,48762,0.250
500,0.8,4,4,1.0,1.0,50695,0.219,50663,0.218,49190,0.221
500,0.8,4,4,1.0,1.0,51267,0.249,51519,0.251,47415,0.270
500,0.8,4,4,1.0,1.0,44962,0.283,43269,0.297,41542,0.307
500,0.8,4,4,1.0,1.0,32827,0.240,33248,0.240,29065,0.267
500,0.8,4,4,1.0,1.0,49502,0.162,46939,0.171,46724,0.171
500,0.8,4,4,1.0,1.0,41933,0.216,42825,0.213,38894,0.230
500,0.8,4,4,1.0,1.0,31593,0.335,30788,0.335,29168,0.356
500,0.8,4,4,1.0,1.0,43656,0.258,44060,0.255,41562,0.262
500,0.8,4,4,1.0,1.0,29871,0.270,28634,0.299,27761,0.283
500,0.8,4,4,1.0,2.0,47805,0.227,45823,0.236,44972,0.240
500,0.8,4,4,1.0,2.0,42503,0.211,40528,0.228,39817,0.223
500,0.8,4,4,1.0,2.0,43094,0.262,43655,0.269,40395,0.285
500,0.8,4,4,1.0,2.0,35409,0.290,34489,0.299,33491,0.307
500,0.8,4,4,1.0,2.0,29016,0.226,27660,0.236,24483,0.267
500,0.8,4,4,1.0,2.0,38514,0.160,39858,0.154,36721,0.166
500,0.8,4,4,1.0,2.0,34244,0.218,33910,0.226,31345,0.236
500,0.8,4,4,1.0,2.0,48600,0.246,27218,0.332,25893,0.337
