podCount,alpha,density,replicaCount,nodeCount,CCR,RRC,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,CUSTOM,CUSTOMusage
700,0.2,0.6,4,16,10.0,0.10,1.0,2321510,0.147,2364933,0.144,374836,0.512
700,0.2,0.6,4,16,10.0,0.10,1.0,2709723,0.126,3363454,0.101,304926,0.543
700,0.2,0.6,4,16,10.0,0.10,1.0,3034634,0.135,2943106,0.139,439465,0.561
700,0.2,0.6,4,16,10.0,0.10,1.0,2755741,0.136,2737651,0.137,344535,0.573
700,0.2,0.6,4,16,10.0,0.10,1.0,3483343,0.096,3621266,0.092,339749,0.546
700,0.2,0.6,4,16,10.0,0.10,2.0,1971032,0.175,2144537,0.160,298710,0.655
700,0.2,0.6,4,16,10.0,0.10,2.0,2466320,0.150,2698446,0.137,311370,0.619
700,0.2,0.6,4,16,10.0,0.10,2.0,3336625,0.112,3274686,0.114,398745,0.544
700,0.2,0.6,4,16,10.0,0.10,2.0,2043170,0.213,2390437,0.182,215850,0.647
700,0.2,0.6,4,16,10.0,0.10,2.0,3414369,0.109,3320313,0.112,446954,0.509
700,0.2,0.6,4,16,10.0,0.10,2.0,2576889,0.132,2506646,0.136,321621,0.551
700,0.2,0.6,4,16,10.0,0.10,2.0,2588572,0.132,3569316,0.095,248634,0.571
700,0.2,0.6,4,16,10.0,0.10,2.0,2780173,0.148,3486578,0.118,396101,0.575
700,0.2,0.6,4,16,10.0,0.10,2.0,2202746,0.170,2268193,0.165,304164,0.556
700,0.2,0.6,4,16,10.0,0.10,2.0,3422844,0.097,4576155,0.073,293899,0.537
700,0.2,0.6,4,16,10.0,0.50,0.1,2007254,0.171,2452823,0.140,416459,0.623
700,0.2,0.6,4,16,10.0,0.50,0.1,2200789,0.169,2304247,0.161,423484,0.679
700,0.2,0.6,4,16,10.0,0.50,0.1,3413534,0.109,3794784,0.098,472698,0.588
700,0.2,0.6,4,16,10.0,0.50,0.1,2185714,0.199,2338700,0.186,321923,0.769
700,0.2,0.6,4,16,10.0,0.50,0.1,3618726,0.103,3841085,0.097,517397,0.579
700,0.2,0.6,4,16,10.0,0.50,0.1,2041432,0.167,2227571,0.153,430220,0.546
700,0.2,0.6,4,16,10.0,0.50,0.1,3020038,0.113,3638251,0.094,435293,0.505
700,0.2,0.6,4,16,10.0,0.50,0.1,2734833,0.150,2853185,0.144,460633,0.649
700,0.2,0.6,4,16,10.0,0.50,0.1,3132302,0.120,3100423,0.121,463436,0.545
700,0.2,0.6,4,16,10.0,0.50,0.1,2803873,0.119,3054895,0.109,400328,0.578
700,0.2,0.6,4,16,10.0,0.50,0.5,2245241,0.153,2828878,0.122,368328,0.657
700,0.2,0.6,4,16,10.0,0.50,0.5,2317150,0.160,2291240,0.162,392109,0.649
700,0.2,0.6,4,16,10.0,0.50,0.5,2846873,0.131,3121786,0.120,439842,0.580
700,0.2,0.6,4,16,10.0,0.50,0.5,2283468,0.191,2458360,0.177,303989,0.704
700,0.2,0.6,4,16,10.0,0.50,0.5,2923588,0.128,3097067,0.120,514232,0.549
700,0.2,0.6,4,16,10.0,0.50,0.5,2185620,0.156,2262199,0.151,427233,0.501
700,0.2,0.6,4,16,10.0,0.50,0.5,2502717,0.136,2937459,0.116,398366,0.489
700,0.2,0.6,4,16,10.0,0.50,0.5,2972594,0.138,3408588,0.120,473196,0.595
700,0.2,0.6,4,16,10.0,0.50,0.5,2512062,0.149,2740848,0.137,393952,0.571
700,0.2,0.6,4,16,10.0,0.50,0.5,2837760,0.117,3385383,0.098,390053,0.548
700,0.2,0.6,4,16,10.0,0.50,1.0,2364132,0.146,2522478,0.136,332805,0.672
700,0.2,0.6,4,16,10.0,0.50,1.0,2339472,0.159,2596844,0.143,368315,0.638
700,0.2,0.6,4,16,10.0,0.50,1.0,3443702,0.108,3537422,0.105,429819,0.558
700,0.2,0.6,4,16,10.0,0.50,1.0,2038764,0.214,2175023,0.200,248537,0.715
700,0.2,0.6,4,16,10.0,0.50,1.0,2844212,0.131,2946908,0.127,464039,0.551
700,0.2,0.6,4,16,10.0,0.50,1.0,2321510,0.147,2364933,0.144,374836,0.512
700,0.2,0.6,4,16,10.0,0.50,1.0,2709723,0.126,3363454,0.101,304926,0.543
700,0.2,0.6,4,16,10.0,0.50,1.0,3034634,0.135,2943106,0.139,439465,0.561
700,0.2,0.6,4,16,10.0,0.50,1.0,2755741,0.136,2737651,0.137,344535,0.573
700,0.2,0.6,4,16,10.0,0.50,1.0,3483343,0.096,3621266,0.092,339749,0.546
700,0.2,0.6,4,16,10.0,0.50,2.0,1971032,0.175,2144537,0.160,298710,0.655
700,0.2,0.6,4,16,10.0,0.50,2.0,2466320,0.150,2698446,0.137,311370,0.619
700,0.2,0.6,4,16,10.0,0.50,2.0,3336625,0.112,3274686,0.114,398745,0.544
700,0.2,0.6,4,16,10.0,0.50,2.0,2043170,0.213,2390437,0.182,215850,0.647
700,0.2,0.6,4,16,10.0,0.50,2.0,3414369,0.109,3320313,0.112,446954,0.509
700,0.2,0.6,4,16,10.0,0.50,2.0,2576889,0.132,2506646,0.136,321621,0.551
700,0.2,0.6,4,16,10.0,0.50,2.0,2588572,0.132,3569316,0.095,248634,0.571
700,0.2,0.6,4,16,10.0,0.50,2.0,2780173,0.148,3486578,0.118,396101,0.575
700,0.2,0.6,4,16,10.0,0.50,2.0,2202746,0.170,2268193,0.165,304164,0.556
700,0.2,0.6,4,16,10.0,0.50,2.0,3422844,0.097,4576155,0.073,293899,0.537
700,0.2,0.6,4,32,0.5,0.01,0.1,2482201,0.075,2813308,0.066,788806,0.374
700,0.2,0.6,4,32,0.5,0.01,0.1,2272057,0.078,2535906,0.070,817442,0.355
700,0.2,0.6,4,32,0.5,0.01,0.1,1932375,0.091,2119126,0.083,802680,0.353
700,0.2,0.6,4,32,0.5,0.01,0.1,1970173,0.084,2041168,0.081,802382,0.299
700,0.2,0.6,4,32,0.5,0.01,0.1,2431304,0.082,2536481,0.079,896928,0.334
700,0.2,0.6,4,32,0.5,0.01,0.1,2096455,0.100,2210609,0.094,953018,0.330
700,0.2,0.6,4,32,0.5,0.01,0.1,2385202,0.083,2614349,0.076,820500,0.392
700,0.2,0.6,4,32,0.5,0.01,0.1,2335348,0.079,2454322,0.075,852090,0.326
700,0.2,0.6,4,32,0.5,0.01,0.1,2429395,0.069,2539747,0.066,834832,0.310
700,0.2,0.6,4,32,0.5,0.01,0.1,2149693,0.089,2146002,0.089,882615,0.368
700,0.2,0.6,4,32,0.5,0.01,0.5,2038303,0.106,2404165,0.090,903527,0.405
700,0.2,0.6,4,32,0.5,0.01,0.5,2426611,0.073,2281827,0.078,821963,0.336
700,0.2,0.6,4,32,0.5,0.01,0.5,2256473,0.078,2779877,0.064,780895,0.337
700,0.2,0.6,4,32,0.5,0.01,0.5,2006341,0.082,2006341,0.082,678553,0.331
700,0.2,0.6,4,32,0.5,0.01,0.5,2256580,0.089,2959317,0.068,889436,0.309
700,0.2,0.6,4,32,0.5,0.01,0.5,2034026,0.103,2037870,0.102,816144,0.355
700,0.2,0.6,4,32,0.5,0.01,0.5,2623120,0.075,2568418,0.077,719671,0.410
700,0.2,0.6,4,32,0.5,0.01,0.5,2168396,0.085,2225732,0.083,763046,0.355
700,0.2,0.6,4,32,0.5,0.01,0.5,2589125,0.065,2579119,0.065,797700,0.310
700,0.2,0.6,4,32,0.5,0.01,0.5,2251278,0.085,2251278,0.085,882734,0.332
700,0.2,0.6,4,32,0.5,0.01,1.0,1955769,0.111,1955769,0.111,837074,0.401
700,0.2,0.6,4,32,0.5,0.01,1.0,2665946,0.067,2675849,0.066,718876,0.352
700,0.2,0.6,4,32,0.5,0.01,1.0,2254494,0.078,2112454,0.084,718926,0.348
700,0.2,0.6,4,32,0.5,0.01,1.0,2144575,0.077,2017535,0.082,618306,0.323
700,0.2,0.6,4,32,0.5,0.01,1.0,2908820,0.069,3373980,0.059,786700,0.346
700,0.2,0.6,4,32,0.5,0.01,1.0,2292027,0.091,2576689,0.081,734429,0.385
700,0.2,0.6,4,32,0.5,0.01,1.0,2923109,0.068,3436945,0.058,714300,0.378
700,0.2,0.6,4,32,0.5,0.01,1.0,2034393,0.091,2881525,0.064,719630,0.341
700,0.2,0.6,4,32,0.5,0.01,1.0,2986157,0.056,2956679,0.057,745263,0.316
700,0.2,0.6,4,32,0.5,0.01,1.0,2447008,0.078,2156366,0.088,789352,0.346
700,0.2,0.6,4,32,0.5,0.01,2.0,2219109,0.098,2670390,0.081,857269,0.354
700,0.2,0.6,4,32,0.5,0.01,2.0,2666384,0.067,2385349,0.074,671018,0.331
700,0.2,0.6,4,32,0.5,0.01,2.0,2226695,0.079,2456680,0.072,663484,0.320
700,0.2,0.6,4,32,0.5,0.01,2.0,2188130,0.075,1980898,0.083,548701,0.308
700,0.2,0.6,4,32,0.5,0.01,2.0,2260285,0.089,2150510,0.093,651938,0.350
700,0.2,0.6,4,32,0.5,0.01,2.0,2244741,0.093,2347691,0.089,774797,0.314
700,0.2,0.6,4,32,0.5,0.01,2.0,2375938,0.083,2752535,0.072,548252,0.405
700,0.2,0.6,4,32,0.5,0.01,2.0,1917812,0.096,2542166,0.073,664154,0.314
700,0.2,0.6,4,32,0.5,0.01,2.0,2906746,0.058,3023031,0.056,645822,0.328
700,0.2,0.6,4,32,0.5,0.01,2.0,2452771,0.078,2208501,0.086,681422,0.348
700,0.2,0.6,4,32,0.5,0.05,0.1,1912633,0.113,1996187,0.109,974655,0.395
700,0.2,0.6,4,32,0.5,0.05,0.1,2272057,0.078,2535906,0.070,817442,0.355
700,0.2,0.6,4,32,0.5,0.05,0.1,1932375,0.091,2119126,0.083,802680,0.353
700,0.2,0.6,4,32,0.5,0.05,0.1,1970173,0.084,2041168,0.081,802382,0.299
700,0.2,0.6,4,32,0.5,0.05,0.1,2431304,0.082,2536481,0.079,896928,0.334
700,0.2,0.6,4,32,0.5,0.05,0.1,2096455,0.100,2210609,0.094,953018,0.330
700,0.2,0.6,4,32,0.5,0.05,0.1,2385202,0.083,2614349,0.076,820500,0.392
700,0.2,0.6,4,32,0.5,0.05,0.1,2335348,0.079,2454322,0.075,852090,0.326
700,0.2,0.6,4,32,0.5,0.05,0.1,2429395,0.069,2539747,0.066,834832,0.310
700,0.2,0.6,4,32,0.5,0.05,0.1,2149693,0.089,2146002,0.089,882615,0.368
700,0.2,0.6,4,32,0.5,0.05,0.5,2038303,0.106,2404165,0.090,903527,0.405
700,0.2,0.6,4,32,0.5,0.05,0.5,2426611,0.073,2281827,0.078,821963,0.336
700,0.2,0.6,4,32,0.5,0.05,0.5,2256473,0.078,2779877,0.064,780895,0.337
700,0.2,0.6,4,32,0.5,0.05,0.5,2006341,0.082,2006341,0.082,678553,0.331
700,0.2,0.6,4,32,0.5,0.05,0.5,2256580,0.089,2959317,0.068,889436,0.309
700,0.2,0.6,4,32,0.5,0.05,0.5,2034026,0.103,2037870,0.102,816144,0.355
700,0.2,0.6,4,32,0.5,0.05,0.5,2623120,0.075,2568418,0.077,719671,0.410
700,0.2,0.6,4,32,0.5,0.05,0.5,2168396,0.085,2225732,0.083,763046,0.355
700,0.2,0.6,4,32,0.5,0.05,0.5,2589125,0.065,2579119,0.065,797700,0.310
700,0.2,0.6,4,32,0.5,0.05,0.5,2251278,0.085,2251278,0.085,882734,0.332
700,0.2,0.6,4,32,0.5,0.05,1.0,1955769,0.111,1955769,0.111,837074,0.401
700,0.2,0.6,4,32,0.5,0.05,1.0,2665946,0.067,2675849,0.066,718876,0.352
700,0.2,0.6,4,32,0.5,0.05,1.0,2254494,0.078,2112454,0.084,718926,0.348
700,0.2,0.6,4,32,0.5,0.05,1.0,2144575,0.077,2017535,0.082,618306,0.323
700,0.2,0.6,4,32,0.5,0.05,1.0,2908820,0.069,3373980,0.059,786700,0.346
700,0.2,0.6,4,32,0.5,0.05,1.0,2292027,0.091,2576689,0.081,734429,0.385
700,0.2,0.6,4,32,0.5,0.05,1.0,2923109,0.068,3436945,0.058,714300,0.378
700,0.2,0.6,4,32,0.5,0.05,1.0,2034393,0.091,2881525,0.064,719630,0.341
700,0.2,0.6,4,32,0.5,0.05,1.0,2986157,0.056,2956679,0.057,745263,0.316
700,0.2,0.6,4,32,0.5,0.05,1.0,2447008,0.078,2156366,0.088,789352,0.346
700,0.2,0.6,4,32,0.5,0.05,2.0,2219109,0.098,2670390,0.081,857269,0.354
700,0.2,0.6,4,32,0.5,0.05,2.0,2666384,0.067,2385349,0.074,671018,0.331
700,0.2,0.6,4,32,0.5,0.05,2.0,2226695,0.079,2456680,0.072,663484,0.320
700,0.2,0.6,4,32,0.5,0.05,2.0,2188130,0.075,1980898,0.083,548701,0.308
