podCount,replicaCount,nodeCount,CCR,CTV,TCR,stageCount,MPEFT,MPEFTSLR,MPEFTspeedup,MPEFTefficiency,IPPTS,IPPTSSLR,IPPTSspeedup,IPPTSefficiency,HWS,HWSSLR,HWSspeedup,HWSefficiency,MACRO,MACROSLR,MACROspeedup,MACROefficiency
700,10,12,1.0,1.0,1.0,3,3218,1.362,6.697,0.515,2744,1.932,7.89,0.607,2660,0.491,8.202,0.631,2445,2.109,8.925,0.687
700,10,14,1.0,1.0,1.0,3,2828,1.928,7.605,0.507,2494,1.726,8.684,0.579,2491,0.524,8.884,0.592,2048,0.938,10.808,0.721
700,10,16,1.0,1.0,1.0,3,2436,1.096,8.648,0.509,1604,1.06,13.136,0.773,1862,0.355,11.318,0.666,2267,1.54,9.294,0.547
700,10,18,1.0,1.0,1.0,3,2535,1.462,8.701,0.458,2274,1.604,9.718,0.511,2050,0.32,10.713,0.564,3446,1.2,6.371,0.335
700,12,12,1.0,1.0,1.0,3,3680,3.699,5.194,0.4,4710,3.128,3.996,0.307,2518,0.399,7.339,0.565,4417,3.092,4.256,0.327
700,12,14,1.0,1.0,1.0,3,5893,2.945,3.205,0.214,3210,2.176,5.883,0.392,4303,0.614,4.364,0.291,5642,3.878,3.27,0.218
700,12,16,1.0,1.0,1.0,3,3579,2.12,5.372,0.316,6905,4.876,2.749,0.162,1996,0.269,9.415,0.554,6082,2.838,3.091,0.182
700,12,18,1.0,1.0,1.0,3,2840,0.714,6.492,0.342,4885,3.825,3.858,0.203,1702,0.261,11.163,0.588,6434,3.694,2.923,0.154
800,10,12,1.0,1.0,1.0,3,2834,1.9,8.77,0.675,2867,0.647,8.496,0.654,2901,0.544,8.381,0.645,2115,0.972,11.326,0.871
800,10,14,1.0,1.0,1.0,3,3179,1.252,7.796,0.52,2699,1.026,9.173,0.612,2880,0.494,8.468,0.565,2861,2.852,8.522,0.568
800,10,16,1.0,1.0,1.0,3,2356,1.233,10.225,0.601,1849,1.151,13.03,0.766,2154,0.383,11.185,0.658,2189,1.648,11.276,0.663
800,10,18,1.0,1.0,1.0,3,2212,0.576,10.891,0.573,2596,1.241,9.278,0.488,2459,0.47,9.796,0.516,4756,4.001,5.065,0.267
800,12,12,1.0,1.0,1.0,3,3879,0.55,5.515,0.424,3822,2.864,5.532,0.426,3408,0.523,6.168,0.474,7648,2.072,2.708,0.208
800,12,14,1.0,1.0,1.0,3,4581,1.398,4.725,0.315,6221,5.275,3.479,0.232,4929,0.669,4.341,0.289,5315,0.711,3.983,0.266
